Transaction,datetime,Item,beverage,other,kids,snacks,bread,breakfast_pastry,breakfast,dessert,condiments,lunch,other_food,hour,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
9346,2017-04-04 09:04:01,CoffeeNONEExtra Salami or Feta,1,1,0,0,0,0,0,0,1,0,0,9,False,False,False,False,True,False
9347,2017-04-04 09:14:41,BreadPastry,0,0,0,0,1,1,0,0,0,0,0,9,False,False,False,False,True,False
9348,2017-04-04 09:15:32,Tea,1,0,0,0,0,0,0,0,0,0,0,9,False,False,False,False,True,False
9349,2017-04-04 09:21:30,Coke,1,0,0,0,0,0,0,0,0,0,0,9,False,False,False,False,True,False
9350,2017-04-04 09:22:01,Coffee,1,0,0,0,0,0,0,0,0,0,0,9,False,False,False,False,True,False
9351,2017-04-04 09:27:37,Bread,0,0,0,0,1,0,0,0,0,0,0,9,False,False,False,False,True,False
9352,2017-04-04 10:36:10,CoffeeCoffeePastry,2,0,0,0,0,1,0,0,0,0,0,10,False,False,False,False,True,False
9353,2017-04-04 10:38:57,Coffee,1,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,True,False
9354,2017-04-04 10:44:32,Coffee,1,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,True,False
9355,2017-04-04 10:46:43,CoffeeCoffee,2,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,True,False
9356,2017-04-04 11:04:29,BreadHoneyJammie Dodgers,0,0,0,0,1,0,0,0,1,0,1,11,False,False,False,False,True,False
9357,2017-04-04 11:09:31,BreadCoffeeJammie Dodgers,1,0,0,0,1,0,0,0,0,0,1,11,False,False,False,False,True,False
9358,2017-04-04 11:23:21,CoffeeBreadBread,1,0,0,0,2,0,0,0,0,0,0,11,False,False,False,False,True,False
9359,2017-04-04 11:35:40,PastryBread,0,0,0,0,1,1,0,0,0,0,0,11,False,False,False,False,True,False
9360,2017-04-04 11:42:23,Coffee,1,0,0,0,0,0,0,0,0,0,0,11,False,False,False,False,True,False
9361,2017-04-04 11:43:29,Eggs,0,0,0,0,0,0,1,0,0,0,0,11,False,False,False,False,True,False
9362,2017-04-04 11:47:40,BreadCake,0,0,0,0,1,0,0,1,0,0,0,11,False,False,False,False,True,False
9363,2017-04-04 11:52:09,Coffee,1,0,0,0,0,0,0,0,0,0,0,11,False,False,False,False,True,False
9364,2017-04-04 11:59:23,Bread,0,0,0,0,1,0,0,0,0,0,0,11,False,False,False,False,True,False
9365,2017-04-04 12:11:45,JuiceBread,1,0,0,0,1,0,0,0,0,0,0,12,False,False,False,False,True,False
9366,2017-04-04 12:18:12,CoffeeNONE,1,1,0,0,0,0,0,0,0,0,0,12,False,False,False,False,True,False
9367,2017-04-04 12:18:56,NONECoffee,1,1,0,0,0,0,0,0,0,0,0,12,False,False,False,False,True,False
9368,2017-04-04 12:19:48,CoffeeNONEExtra Salami or Feta,1,1,0,0,0,0,0,0,1,0,0,12,False,False,False,False,True,False
9369,2017-04-04 12:30:44,CoffeeCoffeeCoffeeBread,3,0,0,0,1,0,0,0,0,0,0,12,False,False,False,False,True,False
9370,2017-04-04 12:35:44,Coffee,1,0,0,0,0,0,0,0,0,0,0,12,False,False,False,False,True,False
9371,2017-04-04 12:50:44,CoffeeJuiceMineral waterSaladSandwichDrinking chocolate spoons ,3,1,0,0,0,0,0,0,0,2,0,12,False,False,False,False,True,False
9372,2017-04-04 12:53:58,Chicken StewMineral waterTea,2,0,0,0,0,0,0,0,0,1,0,12,False,False,False,False,True,False
9373,2017-04-04 13:02:00,CoffeeBread,1,0,0,0,1,0,0,0,0,0,0,13,False,False,False,False,True,False
9374,2017-04-04 13:51:33,CoffeeSalad,1,0,0,0,0,0,0,0,0,1,0,13,False,False,False,False,True,False
9375,2017-04-04 13:52:36,Bread,0,0,0,0,1,0,0,0,0,0,0,13,False,False,False,False,True,False
9376,2017-04-04 13:59:37,Cookies,0,0,0,0,0,0,0,1,0,0,0,13,False,False,False,False,True,False
9377,2017-04-04 14:25:12,TeaSoupSoup,1,0,0,0,0,0,0,0,0,2,0,14,False,False,False,False,True,False
9378,2017-04-04 14:29:06,CoffeeBreadCakeJuiceSpanish BrunchSaladExtra Salami or Feta,2,0,0,0,1,0,0,1,1,1,1,14,False,False,False,False,True,False
9379,2017-04-04 14:30:16,CoffeeCake,1,0,0,0,0,0,0,1,0,0,0,14,False,False,False,False,True,False
9380,2017-04-04 14:30:46,CoffeeCake,1,0,0,0,0,0,0,1,0,0,0,14,False,False,False,False,True,False
9381,2017-04-04 14:47:31,BreadSoup,0,0,0,0,1,0,0,0,0,1,0,14,False,False,False,False,True,False
9382,2017-04-04 14:52:13,CoffeeBread,1,0,0,0,1,0,0,0,0,0,0,14,False,False,False,False,True,False
9383,2017-04-04 15:12:06,Mineral waterCookies,1,0,0,0,0,0,0,1,0,0,0,15,False,False,False,False,True,False
9384,2017-04-04 15:19:49,CoffeeTea,2,0,0,0,0,0,0,0,0,0,0,15,False,False,False,False,True,False
9385,2017-04-04 15:32:39,CoffeeBaguette,1,0,0,0,1,0,0,0,0,0,0,15,False,False,False,False,True,False
9386,2017-04-04 15:37:56,CoffeeSalad,1,0,0,0,0,0,0,0,0,1,0,15,False,False,False,False,True,False
9387,2017-04-04 15:41:34,CoffeeBread,1,0,0,0,1,0,0,0,0,0,0,15,False,False,False,False,True,False
9388,2017-04-04 15:43:34,CoffeeTea,2,0,0,0,0,0,0,0,0,0,0,15,False,False,False,False,True,False
9389,2017-04-04 15:47:40,TeaTeaCoffeeCoffeeJuiceCakeCake,5,0,0,0,0,0,0,2,0,0,0,15,False,False,False,False,True,False
9390,2017-04-04 16:13:00,CoffeeCake,1,0,0,0,0,0,0,1,0,0,0,16,False,False,False,False,True,False
9391,2017-04-04 16:13:50,CakeCakeCoffeeSmoothiesTea,3,0,0,0,0,0,0,2,0,0,0,16,False,False,False,False,True,False
9392,2017-04-04 17:15:27,Chicken StewTea,1,0,0,0,0,0,0,0,0,1,0,17,False,False,False,False,True,False
9393,2017-04-05 08:32:19,Coffee,1,0,0,0,0,0,0,0,0,0,0,8,False,False,False,False,False,True
9394,2017-04-05 08:35:35,BreadTea,1,0,0,0,1,0,0,0,0,0,0,8,False,False,False,False,False,True
9395,2017-04-05 08:37:21,Hot chocolateBreadBreadJamChristmas common,1,1,0,0,2,0,0,0,1,0,0,8,False,False,False,False,False,True
9396,2017-04-05 08:38:32,Coffee,1,0,0,0,0,0,0,0,0,0,0,8,False,False,False,False,False,True
9397,2017-04-05 09:24:09,CoffeeCoffeeBread,2,0,0,0,1,0,0,0,0,0,0,9,False,False,False,False,False,True
9398,2017-04-05 09:29:47,CoffeeHot chocolateHot chocolatePastry,3,0,0,0,0,1,0,0,0,0,0,9,False,False,False,False,False,True
9399,2017-04-05 09:35:36,TeaCoffee,2,0,0,0,0,0,0,0,0,0,0,9,False,False,False,False,False,True
9400,2017-04-05 10:05:47,Tea,1,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,False,True
9401,2017-04-05 10:15:09,CoffeeCoffeePastryToast,2,0,0,0,1,1,0,0,0,0,0,10,False,False,False,False,False,True
9402,2017-04-05 10:30:46,Bread,0,0,0,0,1,0,0,0,0,0,0,10,False,False,False,False,False,True
9403,2017-04-05 10:40:49,TeaTruffles,1,0,0,0,0,0,0,1,0,0,0,10,False,False,False,False,False,True
9404,2017-04-05 10:41:50,CoffeePastry,1,0,0,0,0,1,0,0,0,0,0,10,False,False,False,False,False,True
9405,2017-04-05 10:48:34,ToastBreadTeaCoffee,2,0,0,0,2,0,0,0,0,0,0,10,False,False,False,False,False,True
9406,2017-04-05 11:02:01,ToastNONECoffeeBread,1,1,0,0,2,0,0,0,0,0,0,11,False,False,False,False,False,True
9407,2017-04-05 11:05:00,CoffeeBreadTeaPastryMuffinNONE,2,1,0,0,1,2,0,0,0,0,0,11,False,False,False,False,False,True
9408,2017-04-05 11:05:53,PastryCoffee,1,0,0,0,0,1,0,0,0,0,0,11,False,False,False,False,False,True
9409,2017-04-05 11:10:14,TeaCoffeeSandwich,2,0,0,0,0,0,0,0,0,1,0,11,False,False,False,False,False,True
9410,2017-04-05 11:30:37,SaladTea,1,0,0,0,0,0,0,0,0,1,0,11,False,False,False,False,False,True
9411,2017-04-05 11:48:01,TeaPastry,1,0,0,0,0,1,0,0,0,0,0,11,False,False,False,False,False,True
9412,2017-04-05 11:51:48,Farm House,0,0,0,0,0,0,0,0,0,0,1,11,False,False,False,False,False,True
9413,2017-04-05 12:16:32,CoffeeTrufflesBread,1,0,0,0,1,0,0,1,0,0,0,12,False,False,False,False,False,True
9414,2017-04-05 12:41:56,CoffeeSandwich,1,0,0,0,0,0,0,0,0,1,0,12,False,False,False,False,False,True
9415,2017-04-05 12:43:03,SandwichCoffee,1,0,0,0,0,0,0,0,0,1,0,12,False,False,False,False,False,True
9416,2017-04-05 12:44:23,Salad,0,0,0,0,0,0,0,0,0,1,0,12,False,False,False,False,False,True
9417,2017-04-05 13:08:42,TeaCoffee,2,0,0,0,0,0,0,0,0,0,0,13,False,False,False,False,False,True
9418,2017-04-05 13:30:31,CoffeeTiffinBread,1,0,0,0,1,0,0,0,0,0,1,13,False,False,False,False,False,True
9419,2017-04-05 13:35:05,CokeChicken StewTiffin,1,0,0,0,0,0,0,0,0,1,1,13,False,False,False,False,False,True
9420,2017-04-05 13:49:46,CoffeeMuffinSaladExtra Salami or Feta,1,0,0,0,0,1,0,0,1,1,0,13,False,False,False,False,False,True
9421,2017-04-05 14:00:23,Cake,0,0,0,0,0,0,0,1,0,0,0,14,False,False,False,False,False,True
9422,2017-04-05 14:15:03,BreadDrinking chocolate spoons ,0,1,0,0,1,0,0,0,0,0,0,14,False,False,False,False,False,True
9423,2017-04-05 14:20:24,CoffeeSaladSandwichCake,1,0,0,0,0,0,0,1,0,2,0,14,False,False,False,False,False,True
9424,2017-04-05 14:30:07,CookiesCakeCoffee,1,0,0,0,0,0,0,2,0,0,0,14,False,False,False,False,False,True
9425,2017-04-05 14:33:58,JuiceCokeSandwichSandwichCakeTiffin,2,0,0,0,0,0,0,1,0,2,1,14,False,False,False,False,False,True
9426,2017-04-05 14:38:44,CakeCoffeeHot chocolate,2,0,0,0,0,0,0,1,0,0,0,14,False,False,False,False,False,True
9427,2017-04-05 14:42:43,BreadSandwich,0,0,0,0,1,0,0,0,0,1,0,14,False,False,False,False,False,True
9428,2017-04-05 14:44:39,BaguetteHot chocolate,1,0,0,0,1,0,0,0,0,0,0,14,False,False,False,False,False,True
9429,2017-04-05 14:49:05,BreadJammie Dodgers,0,0,0,0,1,0,0,0,0,0,1,14,False,False,False,False,False,True
9430,2017-04-05 15:17:29,Farm HouseBaguette,0,0,0,0,1,0,0,0,0,0,1,15,False,False,False,False,False,True
9431,2017-04-05 15:27:29,Pastry,0,0,0,0,0,1,0,0,0,0,0,15,False,False,False,False,False,True
9432,2017-04-05 15:32:13,Coke,1,0,0,0,0,0,0,0,0,0,0,15,False,False,False,False,False,True
9433,2017-04-05 15:33:41,BreadCoffee,1,0,0,0,1,0,0,0,0,0,0,15,False,False,False,False,False,True
9434,2017-04-05 15:47:27,Scandinavian,0,0,0,0,1,0,0,0,0,0,0,15,False,False,False,False,False,True
9435,2017-04-05 15:48:24,Cookies,0,0,0,0,0,0,0,1,0,0,0,15,False,False,False,False,False,True
9436,2017-04-05 15:49:51,CoffeeCake,1,0,0,0,0,0,0,1,0,0,0,15,False,False,False,False,False,True
9437,2017-04-05 15:53:16,CookiesMuffinTeaSpanish BrunchSoup,1,0,0,0,0,1,0,1,0,1,1,15,False,False,False,False,False,True
9438,2017-04-05 16:07:34,BreadTrufflesCakeBread,0,0,0,0,2,0,0,2,0,0,0,16,False,False,False,False,False,True
9439,2017-04-05 16:09:02,BreadCoffee,1,0,0,0,1,0,0,0,0,0,0,16,False,False,False,False,False,True
9440,2017-04-05 16:12:22,CoffeeCoffeeCakeCookiesBread,2,0,0,0,1,0,0,2,0,0,0,16,False,False,False,False,False,True
9441,2017-04-05 16:27:04,TeaCake,1,0,0,0,0,0,0,1,0,0,0,16,False,False,False,False,False,True
9442,2017-04-05 16:44:45,Bread,0,0,0,0,1,0,0,0,0,0,0,16,False,False,False,False,False,True
9443,2017-04-05 16:47:23,TiffinBread,0,0,0,0,1,0,0,0,0,0,1,16,False,False,False,False,False,True
9444,2017-04-05 16:50:10,Pastry,0,0,0,0,0,1,0,0,0,0,0,16,False,False,False,False,False,True
9445,2017-04-05 16:56:56,Cake,0,0,0,0,0,0,0,1,0,0,0,16,False,False,False,False,False,True
9446,2017-04-05 17:01:08,PastryTeaCoffee,2,0,0,0,0,1,0,0,0,0,0,17,False,False,False,False,False,True
9447,2017-04-05 17:22:22,ChocolatesTeaCokeJuiceCoffeeTiffinAlfajoresCookiesPastryMineral water,5,0,0,0,0,1,0,3,0,0,1,17,False,False,False,False,False,True
9448,2017-04-05 22:15:55,JuiceMineral water,2,0,0,0,0,0,0,0,0,0,0,22,False,False,False,False,False,True
9452,2017-04-06 08:14:25,Coffee,1,0,0,0,0,0,0,0,0,0,0,8,False,False,False,True,False,False
9453,2017-04-06 08:39:19,Bread,0,0,0,0,1,0,0,0,0,0,0,8,False,False,False,True,False,False
9454,2017-04-06 08:45:02,Toast,0,0,0,0,1,0,0,0,0,0,0,8,False,False,False,True,False,False
9455,2017-04-06 08:58:31,Coffee,1,0,0,0,0,0,0,0,0,0,0,8,False,False,False,True,False,False
9456,2017-04-06 09:15:00,CoffeeTiffinBread,1,0,0,0,1,0,0,0,0,0,1,9,False,False,False,True,False,False
9457,2017-04-06 09:28:32,AlfajoresTeaNONE,1,1,0,0,0,0,0,1,0,0,0,9,False,False,False,True,False,False
9458,2017-04-06 09:37:03,Farm House,0,0,0,0,0,0,0,0,0,0,1,9,False,False,False,True,False,False
9459,2017-04-06 09:57:26,ToastCoffee,1,0,0,0,1,0,0,0,0,0,0,9,False,False,False,True,False,False
9460,2017-04-06 09:58:32,BreadJuice,1,0,0,0,1,0,0,0,0,0,0,9,False,False,False,True,False,False
9461,2017-04-06 09:59:40,Coffee,1,0,0,0,0,0,0,0,0,0,0,9,False,False,False,True,False,False
9462,2017-04-06 10:07:15,CoffeeJuice,2,0,0,0,0,0,0,0,0,0,0,10,False,False,False,True,False,False
9463,2017-04-06 10:31:26,Jammie DodgersCoffee,1,0,0,0,0,0,0,0,0,0,1,10,False,False,False,True,False,False
9464,2017-04-06 10:45:47,BreadJuiceCoffeeCoffeeCookiesBread,3,0,0,0,2,0,0,1,0,0,0,10,False,False,False,True,False,False
9465,2017-04-06 10:53:10,TiffinJuiceTea,2,0,0,0,0,0,0,0,0,0,1,10,False,False,False,True,False,False
9466,2017-04-06 11:18:25,CoffeeToastCoffee,2,0,0,0,1,0,0,0,0,0,0,11,False,False,False,True,False,False
9467,2017-04-06 11:19:09,Bread,0,0,0,0,1,0,0,0,0,0,0,11,False,False,False,True,False,False
9468,2017-04-06 11:27:08,Tea,1,0,0,0,0,0,0,0,0,0,0,11,False,False,False,True,False,False
9469,2017-04-06 11:32:18,BreadAlfajoresBrioche and salami,0,0,0,0,1,0,1,1,0,0,0,11,False,False,False,True,False,False
9470,2017-04-06 11:38:17,CakeTea,1,0,0,0,0,0,0,1,0,0,0,11,False,False,False,True,False,False
9471,2017-04-06 11:39:24,Christmas common,0,1,0,0,0,0,0,0,0,0,0,11,False,False,False,True,False,False
9472,2017-04-06 11:48:41,Farm HouseScandinavian,0,0,0,0,1,0,0,0,0,0,1,11,False,False,False,True,False,False
9473,2017-04-06 11:51:58,AlfajoresCoffee,1,0,0,0,0,0,0,1,0,0,0,11,False,False,False,True,False,False
9474,2017-04-06 12:04:05,JuiceCookiesArt TraySalad,1,0,0,0,0,0,0,1,0,1,1,12,False,False,False,True,False,False
9475,2017-04-06 12:29:23,Sandwich,0,0,0,0,0,0,0,0,0,1,0,12,False,False,False,True,False,False
9476,2017-04-06 12:39:57,TeaTeaSandwich,2,0,0,0,0,0,0,0,0,1,0,12,False,False,False,True,False,False
9477,2017-04-06 12:58:25,SoupCoffee,1,0,0,0,0,0,0,0,0,1,0,12,False,False,False,True,False,False
9478,2017-04-06 12:59:39,CoffeeSandwich,1,0,0,0,0,0,0,0,0,1,0,12,False,False,False,True,False,False
9479,2017-04-06 13:00:43,Bread,0,0,0,0,1,0,0,0,0,0,0,13,False,False,False,True,False,False
9480,2017-04-06 13:06:45,Bread,0,0,0,0,1,0,0,0,0,0,0,13,False,False,False,True,False,False
9481,2017-04-06 13:30:07,MuffinSoup,0,0,0,0,0,1,0,0,0,1,0,13,False,False,False,True,False,False
9482,2017-04-06 13:40:57,SandwichCoffee,1,0,0,0,0,0,0,0,0,1,0,13,False,False,False,True,False,False
9483,2017-04-06 13:52:26,CoffeeTiffin,1,0,0,0,0,0,0,0,0,0,1,13,False,False,False,True,False,False
9484,2017-04-06 13:53:23,CoffeeSandwich,1,0,0,0,0,0,0,0,0,1,0,13,False,False,False,True,False,False
9485,2017-04-06 13:58:10,Farm HouseCokeSoup,1,0,0,0,0,0,0,0,0,1,1,13,False,False,False,True,False,False
9486,2017-04-06 14:02:13,CoffeeTiffin,1,0,0,0,0,0,0,0,0,0,1,14,False,False,False,True,False,False
9487,2017-04-06 14:03:53,Sandwich,0,0,0,0,0,0,0,0,0,1,0,14,False,False,False,True,False,False
9488,2017-04-06 14:05:53,SandwichCoffeeBread,1,0,0,0,1,0,0,0,0,1,0,14,False,False,False,True,False,False
9489,2017-04-06 14:09:39,TeaCoffeeTruffles,2,0,0,0,0,0,0,1,0,0,0,14,False,False,False,True,False,False
9490,2017-04-06 14:14:01,Coffee,1,0,0,0,0,0,0,0,0,0,0,14,False,False,False,True,False,False
9491,2017-04-06 14:19:13,TeaSandwichSandwich,1,0,0,0,0,0,0,0,0,2,0,14,False,False,False,True,False,False
9492,2017-04-06 14:28:23,SandwichSandwichCokeSmoothiesBreadCoffeeAlfajoresCrisps,3,0,0,1,1,0,0,1,0,2,0,14,False,False,False,True,False,False
9493,2017-04-06 14:46:07,CoffeeCoffeeCoffeeToastSalad,3,0,0,0,1,0,0,0,0,1,0,14,False,False,False,True,False,False
9494,2017-04-06 14:52:04,TeaMuffinBreadSoup,1,0,0,0,1,1,0,0,0,1,0,14,False,False,False,True,False,False
9495,2017-04-06 14:54:40,BreadTiffin,0,0,0,0,1,0,0,0,0,0,1,14,False,False,False,True,False,False
9496,2017-04-06 15:03:26,ToastBread,0,0,0,0,2,0,0,0,0,0,0,15,False,False,False,True,False,False
9497,2017-04-06 15:09:01,CoffeeSandwich,1,0,0,0,0,0,0,0,0,1,0,15,False,False,False,True,False,False
9498,2017-04-06 15:35:08,Coke,1,0,0,0,0,0,0,0,0,0,0,15,False,False,False,True,False,False
9499,2017-04-06 16:03:20,JuiceCoffeeCookies,2,0,0,0,0,0,0,1,0,0,0,16,False,False,False,True,False,False
9500,2017-04-06 16:18:43,AlfajoresBread,0,0,0,0,1,0,0,1,0,0,0,16,False,False,False,True,False,False
9501,2017-04-06 16:53:18,BreadMineral waterMuffinCake,1,0,0,0,1,1,0,1,0,0,0,16,False,False,False,True,False,False
9502,2017-04-06 17:00:07,TeaTiffin,1,0,0,0,0,0,0,0,0,0,1,17,False,False,False,True,False,False
9503,2017-04-06 17:14:08,TeaCookies,1,0,0,0,0,0,0,1,0,0,0,17,False,False,False,True,False,False
9504,2017-04-07 08:26:56,Coffee,1,0,0,0,0,0,0,0,0,0,0,8,False,False,False,False,False,False
9505,2017-04-07 08:41:29,BreadPastry,0,0,0,0,1,1,0,0,0,0,0,8,False,False,False,False,False,False
9506,2017-04-07 08:47:29,CoffeeCoffeeMedialunaCookiesTiffinNONEToast,2,1,0,0,1,1,0,1,0,0,1,8,False,False,False,False,False,False
9507,2017-04-07 08:57:19,NONECoffeeTea,2,1,0,0,0,0,0,0,0,0,0,8,False,False,False,False,False,False
9508,2017-04-07 09:07:38,Coffee,1,0,0,0,0,0,0,0,0,0,0,9,False,False,False,False,False,False
9509,2017-04-07 09:08:09,CoffeeMedialuna,1,0,0,0,0,1,0,0,0,0,0,9,False,False,False,False,False,False
9510,2017-04-07 09:14:59,CoffeeBreadCookies,1,0,0,0,1,0,0,1,0,0,0,9,False,False,False,False,False,False
9511,2017-04-07 09:18:08,Coffee,1,0,0,0,0,0,0,0,0,0,0,9,False,False,False,False,False,False
9512,2017-04-07 09:56:40,TeaCakeBread,1,0,0,0,1,0,0,1,0,0,0,9,False,False,False,False,False,False
9513,2017-04-07 10:24:47,BreadBreadBread,0,0,0,0,3,0,0,0,0,0,0,10,False,False,False,False,False,False
9516,2017-04-07 10:44:29,CoffeeMedialunaPastryBread,1,0,0,0,1,2,0,0,0,0,0,10,False,False,False,False,False,False
9517,2017-04-07 10:53:58,CookiesBreadBread,0,0,0,0,2,0,0,1,0,0,0,10,False,False,False,False,False,False
9518,2017-04-07 10:58:06,CoffeeCookies,1,0,0,0,0,0,0,1,0,0,0,10,False,False,False,False,False,False
9519,2017-04-07 10:58:47,TeaJuiceMuffin,2,0,0,0,0,1,0,0,0,0,0,10,False,False,False,False,False,False
9520,2017-04-07 11:00:26,BreadCoffee,1,0,0,0,1,0,0,0,0,0,0,11,False,False,False,False,False,False
9521,2017-04-07 11:01:31,Coffee,1,0,0,0,0,0,0,0,0,0,0,11,False,False,False,False,False,False
9522,2017-04-07 11:13:41,Coffee,1,0,0,0,0,0,0,0,0,0,0,11,False,False,False,False,False,False
9523,2017-04-07 12:05:43,CoffeeToast,1,0,0,0,1,0,0,0,0,0,0,12,False,False,False,False,False,False
9524,2017-04-07 12:31:50,CoffeeToast,1,0,0,0,1,0,0,0,0,0,0,12,False,False,False,False,False,False
9525,2017-04-07 12:32:48,CoffeeToast,1,0,0,0,1,0,0,0,0,0,0,12,False,False,False,False,False,False
9526,2017-04-07 12:40:24,Bread,0,0,0,0,1,0,0,0,0,0,0,12,False,False,False,False,False,False
9527,2017-04-07 12:44:51,CoffeeSoup,1,0,0,0,0,0,0,0,0,1,0,12,False,False,False,False,False,False
9528,2017-04-07 13:01:51,Coffee,1,0,0,0,0,0,0,0,0,0,0,13,False,False,False,False,False,False
9529,2017-04-07 13:06:01,CokeSoupSandwichNONETeaMineral water,3,1,0,0,0,0,0,0,0,2,0,13,False,False,False,False,False,False
9530,2017-04-07 13:06:52,Soup,0,0,0,0,0,0,0,0,0,1,0,13,False,False,False,False,False,False
9531,2017-04-07 13:14:10,Coffee,1,0,0,0,0,0,0,0,0,0,0,13,False,False,False,False,False,False
9532,2017-04-07 13:19:11,Bread,0,0,0,0,1,0,0,0,0,0,0,13,False,False,False,False,False,False
9533,2017-04-07 13:39:11,BaguetteBreadCoffeeCoffee,2,0,0,0,2,0,0,0,0,0,0,13,False,False,False,False,False,False
9534,2017-04-07 13:45:41,CokeJuiceTrufflesSaladCoffeeCakeSandwichChicken StewAlfajores,3,0,0,0,0,0,0,3,0,3,0,13,False,False,False,False,False,False
9535,2017-04-07 13:46:25,TiffinTea,1,0,0,0,0,0,0,0,0,0,1,13,False,False,False,False,False,False
9536,2017-04-07 14:04:11,TrufflesChicken Stew,0,0,0,0,0,0,0,1,0,1,0,14,False,False,False,False,False,False
9537,2017-04-07 14:07:23,Coffee,1,0,0,0,0,0,0,0,0,0,0,14,False,False,False,False,False,False
9538,2017-04-07 14:41:23,Coffee,1,0,0,0,0,0,0,0,0,0,0,14,False,False,False,False,False,False
9539,2017-04-07 14:50:02,SandwichMineral water,1,0,0,0,0,0,0,0,0,1,0,14,False,False,False,False,False,False
9540,2017-04-07 15:01:28,Coffee,1,0,0,0,0,0,0,0,0,0,0,15,False,False,False,False,False,False
9541,2017-04-07 15:12:03,Coffee,1,0,0,0,0,0,0,0,0,0,0,15,False,False,False,False,False,False
9542,2017-04-07 15:23:37,Cookies,0,0,0,0,0,0,0,1,0,0,0,15,False,False,False,False,False,False
9543,2017-04-07 15:26:07,BreadCakeTiffin,0,0,0,0,1,0,0,1,0,0,1,15,False,False,False,False,False,False
9544,2017-04-07 15:26:46,CakeMuffinAlfajores,0,0,0,0,0,1,0,2,0,0,0,15,False,False,False,False,False,False
9545,2017-04-07 15:44:15,SconeTea,1,0,0,0,0,1,0,0,0,0,0,15,False,False,False,False,False,False
9546,2017-04-07 15:56:41,CoffeeScone,1,0,0,0,0,1,0,0,0,0,0,15,False,False,False,False,False,False
9547,2017-04-07 16:09:47,Coke,1,0,0,0,0,0,0,0,0,0,0,16,False,False,False,False,False,False
9548,2017-04-07 16:29:52,CoffeeCoffeeAlfajores,2,0,0,0,0,0,0,1,0,0,0,16,False,False,False,False,False,False
9549,2017-04-07 16:37:48,Bread,0,0,0,0,1,0,0,0,0,0,0,16,False,False,False,False,False,False
9550,2017-04-07 17:30:07,Chicken StewNONESandwich,0,1,0,0,0,0,0,0,0,2,0,17,False,False,False,False,False,False
9551,2017-04-08 08:23:46,BreadPastry,0,0,0,0,1,1,0,0,0,0,0,8,False,True,False,False,False,False
9552,2017-04-08 08:25:07,Farm House,0,0,0,0,0,0,0,0,0,0,1,8,False,True,False,False,False,False
9553,2017-04-08 08:33:09,Bread,0,0,0,0,1,0,0,0,0,0,0,8,False,True,False,False,False,False
9554,2017-04-08 08:54:26,BreadCoffee,1,0,0,0,1,0,0,0,0,0,0,8,False,True,False,False,False,False
9555,2017-04-08 08:58:19,Argentina Night,0,0,0,0,0,0,0,0,0,0,1,8,False,True,False,False,False,False
9556,2017-04-08 08:59:00,Argentina Night,0,0,0,0,0,0,0,0,0,0,1,8,False,True,False,False,False,False
9557,2017-04-08 08:59:37,Bread,0,0,0,0,1,0,0,0,0,0,0,8,False,True,False,False,False,False
9558,2017-04-08 09:09:47,PastryAlfajores,0,0,0,0,0,1,0,1,0,0,0,9,False,True,False,False,False,False
9559,2017-04-08 09:10:47,CakeHot chocolateCoffee,2,0,0,0,0,0,0,1,0,0,0,9,False,True,False,False,False,False
9560,2017-04-08 09:18:55,Bread,0,0,0,0,1,0,0,0,0,0,0,9,False,True,False,False,False,False
9561,2017-04-08 09:19:34,BreadPastryHoney,0,0,0,0,1,1,0,0,1,0,0,9,False,True,False,False,False,False
9562,2017-04-08 09:24:00,SaladExtra Salami or FetaCoffeeBread,1,0,0,0,1,0,0,0,1,1,0,9,False,True,False,False,False,False
9563,2017-04-08 09:24:50,CoffeeMuffinBaguette,1,0,0,0,1,1,0,0,0,0,0,9,False,True,False,False,False,False
9564,2017-04-08 09:25:14,Bread,0,0,0,0,1,0,0,0,0,0,0,9,False,True,False,False,False,False
9565,2017-04-08 09:25:49,Pastry,0,0,0,0,0,1,0,0,0,0,0,9,False,True,False,False,False,False
9566,2017-04-08 09:43:35,Farm HouseFarm House,0,0,0,0,0,0,0,0,0,0,2,9,False,True,False,False,False,False
9567,2017-04-08 09:48:32,BreadBaguetteScandinavian,0,0,0,0,3,0,0,0,0,0,0,9,False,True,False,False,False,False
9568,2017-04-08 09:55:58,CoffeeMuffinBread,1,0,0,0,1,1,0,0,0,0,0,9,False,True,False,False,False,False
9569,2017-04-08 10:10:25,BreadBread,0,0,0,0,2,0,0,0,0,0,0,10,False,True,False,False,False,False
9570,2017-04-08 10:13:55,CakeAlfajoresCoffee,1,0,0,0,0,0,0,2,0,0,0,10,False,True,False,False,False,False
9571,2017-04-08 10:21:21,CoffeeMuffin,1,0,0,0,0,1,0,0,0,0,0,10,False,True,False,False,False,False
9572,2017-04-08 10:23:55,Bread,0,0,0,0,1,0,0,0,0,0,0,10,False,True,False,False,False,False
9573,2017-04-08 10:30:17,CoffeeJuice,2,0,0,0,0,0,0,0,0,0,0,10,False,True,False,False,False,False
